rotational analysis para
3 37.15857925999999 0.16475143755559182
4 37.158579259999996 0.30000653696523427
5 70.1327540850525 0.021930106769534143
6 70.13275408505251 0.0242787281149808
9 70.13275408505255 0.026051481035203782
10 95.24446445999993 0.028638162688190666
11 95.24446446 0.010586490731589949
12 95.24446446000002 0.017240229805206266
14 95.2444644600001 0.011523071592150828
15 136.58744815494748 0.01464977665817352
16 136.58744815494748 0.015028227521273049
18 136.5874481549475 0.01858944633553272

93.50687094278338
5 70.1327540850525 0.018916825903630745
7 70.13275408505251 0.08238072948130523
8 70.13275408505251 0.1954661101860269
10 95.24446445999993 0.02592800735773463
11 95.24446446 0.30887895990357384
12 95.24446446000002 0.04068213640864165
13 95.24446446000005 0.054597819512764656
14 95.2444644600001 0.059650767173766134
16 136.58744815494748 0.012642081520862066
17 136.58744815494748 0.12216027261941953
19 136.5874481549475 0.05152433920056735

93.50687094278376
5 70.1327540850525 0.07131396444026918
6 70.13275408505251 0.017984927407510048
7 70.13275408505251 0.09668253296836589
8 70.13275408505251 0.08226767358005374
9 70.13275408505255 0.01721255927876843
10 95.24446445999993 0.08752294324267886
11 95.24446446 0.12954459108419802
12 95.24446446000002 0.08078286602515607
13 95.24446446000005 0.12412038091314335
14 95.2444644600001 0.11109520950411857
15 136.58744815494748 0.012922425714836662
16 136.58744815494748 0.044568441598973316
17 136.58744815494748 0.051709636780520804
18 136.5874481549475 0.011104302055378198
19 136.5874481549475 0.060713515457408065

93.50687094278454
5 70.1327540850525 0.17428090654483058
6 70.13275408505251 0.017621096875954777
7 70.13275408505251 0.041914298566414473
8 70.13275408505251 0.010403309765464006
9 70.13275408505255 0.019166713612884145
10 95.24446445999993 0.19122476948637482
11 95.24446446 0.01535697191504033
12 95.24446446000002 0.09424983706838333
13 95.24446446000005 0.14437850180112943
14 95.2444644600001 0.12333979008330785
15 136.58744815494748 0.011191167852145589
16 136.58744815494748 0.10746481460428267
18 136.5874481549475 0.014868352276846006
19 136.5874481549475 0.026883992353735415

93.5068709427849
5 70.1327540850525 0.03356529129473303
6 70.13275408505251 0.015100591592937982
7 70.13275408505251 0.055222353055213225
8 70.13275408505251 0.020046818628987422
9 70.13275408505255 0.013372745330381033
10 95.24446445999993 0.04670127444686503
11 95.24446446 0.031555017219161596
12 95.24446446000002 0.1208404749690356
13 95.24446446000005 0.3732508016606532
14 95.2444644600001 0.19886086923567992
15 136.58744815494748 0.012158860545310558
16 136.58744815494748 0.023888894031733474
17 136.58744815494748 0.012608348132596685
19 136.5874481549475 0.03457985932369512

93.5068709427849
6 70.13275408505251 0.13322823024660063
7 70.13275408505251 0.04281662440189349
9 70.13275408505255 0.11856713250910451
10 95.24446445999993 0.11598012274212995
11 95.24446446 0.013490476496460848
12 95.24446446000002 0.19237872237182502
13 95.24446446000005 0.06431831511658104
14 95.2444644600001 0.10918706844387559
15 136.58744815494748 0.09442808951913276
18 136.5874481549475 0.06292559182659818
19 136.5874481549475 0.02763970670303075

94.14295499816735
1 0.0 0.285368829940822
2 37.15857925999999 0.2278145054127762
3 37.15857925999999 0.2278145054127846
4 37.158579259999996 0.2278145054127591

100.16219336894142
2 37.15857925999999 0.22554736830104427
3 37.15857925999999 0.3444565153434573
4 37.158579259999996 0.393168074601011

100.16219336894144
2 37.15857925999999 0.4444881780076099
3 37.15857925999999 0.23272127484536692
4 37.158579259999996 0.28596250539253554

100.16219336894234
2 37.15857925999999 0.3769133951681747
3 37.15857925999999 0.30747228442055313
4 37.158579259999996 0.27878627865678435

129.0156981703155
2 37.15857925999999 0.053425053854595145
3 37.15857925999999 0.03324634078254229
4 37.158579259999996 0.043268421241518674
5 70.1327540850525 0.10703679227530927
6 70.13275408505251 0.04536699120676472
7 70.13275408505251 0.08872422039268572
8 70.13275408505251 0.01889923957882405
9 70.13275408505255 0.044015292932160686
10 95.24446445999993 0.07511661892226354
11 95.24446446 0.016135170612300204
12 95.24446446000002 0.05435790175449888
13 95.24446446000005 0.03748370746116473
14 95.2444644600001 0.055245734958619536
15 136.58744815494748 0.04980480390783435
16 136.58744815494748 0.11804793736330979
17 136.58744815494748 0.0206858307030884
18 136.5874481549475 0.042699100875699184
19 136.5874481549475 0.09644084117682096

129.01569817031597
2 37.15857925999999 0.044791506453959615
3 37.15857925999999 0.05631078602639745
4 37.158579259999996 0.028837523398298058
5 70.1327540850525 0.045737549808833954
6 70.13275408505251 0.0449224834191107
7 70.13275408505251 0.09143509419885514
8 70.13275408505251 0.0783166642100978
9 70.13275408505255 0.04263430312542023
10 95.24446445999993 0.0426054709113549
11 95.24446446 0.06669231952392578
12 95.24446446000002 0.047442488455378136
13 95.24446446000005 0.03554525680760561
14 95.2444644600001 0.04765527784414238
15 136.58744815494748 0.050890445131434175
16 136.58744815494748 0.04982004603666143
17 136.58744815494748 0.08583020721254415
18 136.5874481549475 0.04046983067077337
19 136.5874481549475 0.10006274676520739

129.01569817031626
2 37.15857925999999 0.030890174768510616
3 37.15857925999999 0.05527320794415974
4 37.158579259999996 0.043776433165985
5 70.1327540850525 0.052375700793843565
6 70.13275408505251 0.07649796264271795
7 70.13275408505251 0.055882459857496576
8 70.13275408505251 0.06117969114584253
9 70.13275408505255 0.07885031493147017
10 95.24446445999993 0.048143664300268674
11 95.24446446 0.05247322617127659
12 95.24446446000002 0.044452136771709574
13 95.24446446000005 0.022577395087694987
14 95.2444644600001 0.0373494690047383
15 136.58744815494748 0.07546382801709205
16 136.58744815494748 0.05657900161959914
17 136.58744815494748 0.06680722549309154
18 136.5874481549475 0.08036799230799235
19 136.5874481549475 0.06106011597651058

129.01569817031643
2 37.15857925999999 0.030608179717621756
3 37.15857925999999 0.04612504648574158
4 37.158579259999996 0.05320658967529185
5 70.1327540850525 0.023369534242244756
6 70.13275408505251 0.11451465354714309
7 70.13275408505251 0.05377540973112796
8 70.13275408505251 0.03408943943032849
9 70.13275408505255 0.11999751843843533
10 95.24446445999993 0.03745460543030569
11 95.24446446 0.029214740378046868
12 95.24446446000002 0.04860095209454706
13 95.24446446000005 0.020324280787918366
14 95.2444644600001 0.03570953294961307
15 136.58744815494748 0.10877389585043934
16 136.58744815494748 0.024866665797825614
17 136.58744815494748 0.03724026314918055
18 136.5874481549475 0.12353058745367825
19 136.5874481549475 0.05859810484051095

129.01569817031685
2 37.15857925999999 0.04717455443375332
3 37.15857925999999 0.04405864719027931
4 37.158579259999996 0.0387066142546226
5 70.1327540850525 0.02142357149965418
6 70.13275408505251 0.08141053826782621
7 70.13275408505251 0.040269883241409454
8 70.13275408505251 0.09799990928482688
9 70.13275408505255 0.08222941649801624
10 95.24446445999993 0.03386080003405688
11 95.24446446 0.08410810197633777
12 95.24446446000002 0.043235219886959206
13 95.24446446000005 0.01626083790392821
14 95.2444644600001 0.0298661786303518
15 136.58744815494748 0.0826139577726637
16 136.58744815494748 0.023406874705123915
17 136.58744815494748 0.10697905558614014
18 136.5874481549475 0.08204965011867034
19 136.5874481549475 0.044346188715380465

129.01569817031714
2 37.15857925999999 0.04429987312785967
3 37.15857925999999 0.04873025671070853
4 37.158579259999996 0.03690968604008628
5 70.1327540850525 0.053390794985957196
6 70.13275408505251 0.06003381767297607
7 70.13275408505251 0.061423006978577915
8 70.13275408505251 0.0870227102821194
9 70.13275408505255 0.0656847123700541
10 95.24446445999993 0.03964858850819497
11 95.24446446 0.07435305651165063
12 95.24446446000002 0.030982580615528166
13 95.24446446000005 0.022605274636135746
14 95.2444644600001 0.03295564163955129
15 136.58744815494748 0.05195655915523394
16 136.58744815494748 0.05755532564998023
17 136.58744815494748 0.09521190210329482
18 136.5874481549475 0.06979812150323148
19 136.5874481549475 0.06743809150886007

129.01569817031753
2 37.15857925999999 0.04780119041647113
3 37.15857925999999 0.0257248622584077
4 37.158579259999996 0.05641376320377746
5 70.1327540850525 0.09649030962975738
6 70.13275408505251 0.08218350142501182
7 70.13275408505251 0.03194461076214101
8 70.13275408505251 0.0343384141535993
9 70.13275408505255 0.08716331418879544
10 95.24446445999993 0.06983266565988866
11 95.24446446 0.02994871942326992
12 95.24446446000002 0.043527113933828354
13 95.24446446000005 0.015615901858457917
14 95.2444644600001 0.034282788624870345
15 136.58744815494748 0.07628751406035533
16 136.58744815494748 0.10606904424663909
17 136.58744815494748 0.03717574916166875
18 136.5874481549475 0.09062188988395724
19 136.5874481549475 0.034578647109104244

133.42917621532112
1 0.0 0.44100842431942877
2 37.15857925999999 0.011233730568242601
5 70.1327540850525 0.013103030844634668
6 70.13275408505251 0.02839369634113876
7 70.13275408505251 0.04301439877280736
8 70.13275408505251 0.08029735639265459
9 70.13275408505255 0.03082599865872178
10 95.24446445999993 0.014268821453946185
11 95.24446446 0.04589006804426007
12 95.24446446000002 0.018337111072670678
13 95.24446446000005 0.0121615036444572
14 95.2444644600001 0.016521562047312446
15 136.58744815494748 0.025345754297770477
16 136.58744815494748 0.014953692335933102
17 136.58744815494748 0.10253694473785946
18 136.5874481549475 0.038437050065990123
19 136.5874481549475 0.054748969666125046

133.42917621532203
1 0.0 0.44100842431941073
5 70.1327540850525 0.08350754205029073
6 70.13275408505251 0.011726537440468903
7 70.13275408505251 0.04553116284409494
8 70.13275408505251 0.02802608197243899
9 70.13275408505255 0.012172660375361983
10 95.24446445999993 0.03193242628010663
11 95.24446446 0.01957037662700821
12 95.24446446000002 0.020851090876098138
13 95.24446446000005 0.03057993166973373
14 95.2444644600001 0.027826590246851805
15 136.58744815494748 0.013476761148852079
16 136.58744815494748 0.10886154649326138
17 136.58744815494748 0.03349153464475058
18 136.5874481549475 0.015352788169400548
19 136.5874481549475 0.05592892753758473

133.42917621532246
1 0.0 0.4410084243194079
5 70.1327540850525 0.022883124770968283
6 70.13275408505251 0.06098662076562796
7 70.13275408505251 0.034002831797328666
8 70.13275408505251 0.01943261536328083
9 70.13275408505255 0.0666341329456908
10 95.24446445999993 0.026824693622307764
11 95.24446446 0.012621124985439646
12 95.24446446000002 0.020310525847354308
13 95.24446446000005 0.014750403464447759
14 95.2444644600001 0.01932311468011422
15 136.58744815494748 0.06588611009968671
16 136.58744815494748 0.017870652417460487
17 136.58744815494748 0.02383530878354217
18 136.5874481549475 0.09096380248375172
19 136.5874481549475 0.04251089634930425

133.4291762153225
1 0.0 0.4410084243194174
5 70.1327540850525 0.03756796787215333
6 70.13275408505251 0.04036371525081676
7 70.13275408505251 0.043804303368635826
8 70.13275408505251 0.02164371277223065
9 70.13275408505255 0.03636772600836715
10 95.24446445999993 0.023497839570629262
11 95.24446446 0.01634872332083313
12 95.24446446000002 0.03076049874154393
13 95.24446446000005 0.03226477602468629
14 95.2444644600001 0.02984407511110527
15 136.58744815494748 0.058177570592306306
16 136.58744815494748 0.05029356518893381
17 136.58744815494748 0.025066196534941278
18 136.5874481549475 0.03936443105475863
19 136.5874481549475 0.053470856964353254

133.42917621532274
1 0.0 0.44100842431940807
5 70.1327540850525 0.02608559960969366
6 70.13275408505251 0.052668442306392345
7 70.13275408505251 0.037259080850894875
8 70.13275408505251 0.013671176902480639
9 70.13275408505255 0.04525403757491428
10 95.24446445999993 0.02419357637406607
11 95.24446446 0.012837021524726766
12 95.24446446000002 0.03487626420871315
13 95.24446446000005 0.03635121104940232
14 95.2444644600001 0.03218796562318387
15 136.58744815494748 0.0838935110719115
16 136.58744815494748 0.03323648255874941
17 136.58744815494748 0.01421034383796658
18 136.5874481549475 0.047666760895342795
19 136.5874481549475 0.04444448398786788

134.77559880656818
2 37.15857925999999 0.018780997257497416
3 37.15857925999999 0.029285927165442097
4 37.158579259999996 0.055679034844966675
5 70.1327540850525 0.06468030227652737
6 70.13275408505251 0.09573594844114941
7 70.13275408505251 0.042202073446263984
8 70.13275408505251 0.0422020734462647
9 70.13275408505255 0.09958244578840632
10 95.24446445999993 0.06118462940195243
11 95.24446446 0.03884559321114192
12 95.24446446000002 0.05120649903504159
13 95.24446446000005 0.016846827055280712
14 95.2444644600001 0.03753329905875339
15 136.58744815494748 0.08923324927751859
16 136.58744815494748 0.0684884154204353
17 136.58744815494748 0.04437157712705765
18 136.5874481549475 0.09823532026388981
19 136.5874481549475 0.04437157712705675

134.7755988065684
2 37.15857925999999 0.038084877971521186
3 37.15857925999999 0.05810143666374315
5 70.1327540850525 0.039876172925909434
6 70.13275408505251 0.056864871326066053
7 70.13275408505251 0.0834238443223254
8 70.13275408505251 0.083423844322321
9 70.13275408505255 0.05674836816686922
10 95.24446445999993 0.0418347826521037
11 95.24446446 0.07559109808652593
12 95.24446446000002 0.04782954398402124
13 95.24446446000005 0.03286464891635347
14 95.2444644600001 0.046180037920615
15 136.58744815494748 0.057040264049708723
16 136.58744815494748 0.04199846272730771
17 136.58744815494748 0.08848663945260515
18 136.5874481549475 0.054070612071396615
19 136.5874481549475 0.08848663945260982

134.77559880656912
2 37.15857925999999 0.04487193671697607
3 37.15857925999999 0.018054889950359167
4 37.158579259999996 0.040819132600572364
5 70.1327540850525 0.07476894870122607
6 70.13275408505251 0.07413816453944905
7 70.13275408505251 0.054931899881223135
8 70.13275408505251 0.05493189988122224
9 70.13275408505255 0.07820011180924859
10 95.24446445999993 0.06088242570341019
11 95.24446446 0.050193089676904626
12 95.24446446000002 0.045048890754447866
13 95.24446446000005 0.021793341671807496
14 95.2444644600001 0.039645001929578906
15 136.58744815494748 0.06717935194192305
16 136.58744815494748 0.07906880993248629
17 136.58744815494748 0.057994890115237493
18 136.5874481549475 0.07794811372333525
19 136.5874481549475 0.05799489011523853

137.68205065620626
2 37.15857925999999 0.01411975339755207
3 37.15857925999999 0.022475201161989436
4 37.158579259999996 0.013325602569162088
5 70.1327540850525 0.018199007011651714
6 70.13275408505251 0.11128871249937994
7 70.13275408505251 0.04496052218779066
8 70.13275408505251 0.06869114750137016
9 70.13275408505255 0.11469990467939097
10 95.24446445999993 0.045607921255113884
11 95.24446446 0.0653897544485608
12 95.24446446000002 0.06368846352333112
13 95.24446446000005 0.02766600696896463
14 95.2444644600001 0.043176654160000084
15 136.58744815494748 0.0998616738046881
16 136.58744815494748 0.017504286197396517
17 136.58744815494748 0.07082504488138919
18 136.5874481549475 0.11123038034639109
19 136.5874481549475 0.04728996340587775

137.68205065620714
2 37.15857925999999 0.017846853223449935
3 37.15857925999999 0.016847168899891806
4 37.158579259999996 0.015226535005365492
5 70.1327540850525 0.088675994620233
6 70.13275408505251 0.05603266624861167
7 70.13275408505251 0.046866890954447044
8 70.13275408505251 0.06439317873073656
9 70.13275408505255 0.053322900094506125
10 95.24446445999993 0.07492820367053886
11 95.24446446 0.064583288023667
12 95.24446446000002 0.06348084233748023
13 95.24446446000005 0.05970147256708765
14 95.2444644600001 0.06087048659033224
15 136.58744815494748 0.06228147057660549
16 136.58744815494748 0.09361383648089892
17 136.58744815494748 0.06427029917183147
18 136.5874481549475 0.050169482223289714
19 136.5874481549475 0.0468884305810276

137.68205065620754
2 37.15857925999999 0.02398766710702249
3 37.15857925999999 0.011825433121432362
4 37.158579259999996 0.014107456900252443
5 70.1327540850525 0.07514163333711926
6 70.13275408505251 0.07800340535397149
7 70.13275408505251 0.0877389222401479
8 70.13275408505251 0.030653454404007484
9 70.13275408505255 0.08600895651895832
10 95.24446445999993 0.06833009958725418
11 95.24446446 0.026932862699890772
12 95.24446446000002 0.04989075113445814
13 95.24446446000005 0.04403009691992011
14 95.2444644600001 0.05681583275106201
15 136.58744815494748 0.06468707755353217
16 136.58744815494748 0.06831182300485855
17 136.58744815494748 0.03305830616280648
18 136.5874481549475 0.09080283984387288
19 136.5874481549475 0.0896733813594337

137.68205065620833
2 37.15857925999999 0.01735201163996274
3 37.15857925999999 0.012885134925188947
4 37.158579259999996 0.019683410563555374
5 70.1327540850525 0.04905423688419369
6 70.13275408505251 0.0646582749592074
7 70.13275408505251 0.053885410798260897
8 70.13275408505251 0.08627032169797177
9 70.13275408505255 0.06018694602784325
10 95.24446445999993 0.05615865839404758
11 95.24446446 0.08665854057582549
12 95.24446446000002 0.06520923306401614
13 95.24446446000005 0.05137688462132665
14 95.2444644600001 0.05650403270656955
15 136.58744815494748 0.07310100639757842
16 136.58744815494748 0.05229856002276481
17 136.58744815494748 0.08601939148970081
18 136.5874481549475 0.0547966082195831
19 136.5874481549475 0.053901337012403024

137.68205065620967
2 37.15857925999999 0.010378271717998381
3 37.15857925999999 0.018943559399626768
4 37.158579259999996 0.02059872601108171
5 70.1327540850525 0.08746230572637656
6 70.13275408505251 0.04459483414874735
7 70.13275408505251 0.07905771524678253
8 70.13275408505251 0.07121302305076473
9 70.13275408505255 0.047074596108109296
10 95.24446445999993 0.06543492816819406
11 95.24446446 0.07037544404990288
12 95.24446446000002 0.04929282133671936
13 95.24446446000005 0.04915292308841682
14 95.2444644600001 0.05698201520905225
15 136.58744815494748 0.03955467218579341
16 136.58744815494748 0.09115458005424973
17 136.58744815494748 0.07175440288858108
18 136.5874481549475 0.04744072794090424
19 136.5874481549475 0.07953445366869888

139.56039848875025
1 0.0 0.7720913601487885
2 37.15857925999999 0.0678460134521332
3 37.15857925999999 0.06784601345213379
4 37.158579259999996 0.067846013452133

144.1565178914038
1 0.0 0.35957607909054506
2 37.15857925999999 0.08273559362732405
3 37.15857925999999 0.08528784550915049
4 37.158579259999996 0.030062235537454216
5 70.1327540850525 0.014089051288570565
6 70.13275408505251 0.018123008469988454
7 70.13275408505251 0.010601606852714444
8 70.13275408505251 0.09094085459988695
9 70.13275408505255 0.017281855111717453
10 95.24446445999993 0.01618218239913962
11 95.24446446 0.05189826982764829
12 95.24446446000002 0.015282169922446236
13 95.24446446000005 0.01111675806087185
14 95.2444644600001 0.012446871786516345
15 136.58744815494748 0.022267876471843
16 136.58744815494748 0.013577186226423654
17 136.58744815494748 0.11617652573082236
18 136.5874481549475 0.019734478483625497
19 136.5874481549475 0.01261955100331202

144.15651789140395
1 0.0 0.3595760790905479
2 37.15857925999999 0.0928835734615063
3 37.15857925999999 0.04198896629544757
4 37.158579259999996 0.06321313491697497
5 70.1327540850525 0.06975510840198218
7 70.13275408505251 0.05130375286860434
10 95.24446445999993 0.020670556497476265
11 95.24446446 0.010485638144767209
12 95.24446446000002 0.02124630128295262
13 95.24446446000005 0.04297801275220628
14 95.2444644600001 0.03168371941768528
16 136.58744815494748 0.09716796866349026
19 136.5874481549475 0.06248235824539542

144.15651789140398
1 0.0 0.35957607909053574
2 37.15857925999999 0.03803105342631662
3 37.15857925999999 0.053606507396958394
4 37.158579259999996 0.10644811385065209
5 70.1327540850525 0.022892111127160143
6 70.13275408505251 0.0541401217147576
8 70.13275408505251 0.02090517618260936
9 70.13275408505255 0.06005129832916625
10 95.24446445999993 0.03459143859891891
11 95.24446446 0.01213603377380626
12 95.24446446000002 0.022672449363171684
14 95.2444644600001 0.013514172815548028
15 136.58744815494748 0.05500384543864711
16 136.58744815494748 0.014038887433567827
17 136.58744815494748 0.02657322288648045
18 136.5874481549475 0.08888499723240685

144.15651789140438
1 0.0 0.3595760790905455
2 37.15857925999999 0.0450829529033312
3 37.15857925999999 0.08664206915070302
4 37.158579259999996 0.0663606526198945
5 70.1327540850525 0.011133785952882077
6 70.13275408505251 0.03788518756117412
7 70.13275408505251 0.042908134608938095
8 70.13275408505251 0.013474234988914582
9 70.13275408505255 0.03242932652234043
10 95.24446445999993 0.013441975202277107
11 95.24446446 0.013351176177315136
12 95.24446446000002 0.027470351411263437
13 95.24446446000005 0.04253178764266552
14 95.2444644600001 0.03135780876999089
15 136.58744815494748 0.06223856424347238
16 136.58744815494748 0.014178818505274953
17 136.58744815494748 0.013553775616601075
18 136.5874481549475 0.034889362438827225
19 136.5874481549475 0.05149395659358933

144.15651789140497
1 0.0 0.3595760790905444
2 37.15857925999999 0.06659580916643854
3 37.15857925999999 0.06837974471242284
4 37.158579259999996 0.06311012079506675
5 70.1327540850525 0.03357306682303082
6 70.13275408505251 0.024356170159455324
7 70.13275408505251 0.04511164585447459
8 70.13275408505251 0.01718128472287947
9 70.13275408505255 0.02246956147874676
10 95.24446445999993 0.018534168507283316
11 95.24446446 0.014121737993755736
12 95.24446446000002 0.023627872078690063
13 95.24446446000005 0.035619320177036194
14 95.2444644600001 0.02843633566738864
15 136.58744815494748 0.03510188677621784
16 136.58744815494748 0.04345380711820934
17 136.58744815494748 0.019158861656279523
18 136.5874481549475 0.026431539793635803
19 136.5874481549475 0.05516098742844466

153.5934386792783
5 70.1327540850525 0.02550969296297391
6 70.13275408505251 0.06145404990205557
7 70.13275408505251 0.07544916317373856
8 70.13275408505251 0.05315135262814672
9 70.13275408505255 0.05498314777579124
10 95.24446445999993 0.07741407660214855
11 95.24446446 0.08372223815046449
12 95.24446446000002 0.12824682510619523
13 95.24446446000005 0.14402274396140366
14 95.2444644600001 0.12446415388075796
