rotational analysis para
4 37.158579259999996 0.0384842090512126
5 70.1327540850525 0.013666514690943439
7 70.13275408505251 0.10020687679206841
8 70.13275408505251 0.03479925161338751
10 95.24446445999993 0.07578343743378449
12 95.24446446000002 0.07783573860004026
13 95.24446446000005 0.11012158152632862
14 95.2444644600001 0.016083360038326968
16 136.58744815494748 0.3026012042047588
17 136.58744815494748 0.05729219039910602
19 136.5874481549475 0.06086561352580783

7.244971181123484
2 37.15857925999999 0.044624488406350325
3 37.15857925999999 0.03239032736292277
5 70.1327540850525 0.014757336770925496
7 70.13275408505251 0.15889110265960196
10 95.24446445999993 0.06884759512270587
13 95.24446446000005 0.1716706225716489
14 95.2444644600001 0.15701090557086522
16 136.58744815494748 0.1800003935760222
19 136.5874481549475 0.09651038687929923

44.56793580141023
1 0.0 0.01249250297250739
2 37.15857925999999 0.10277855345167707
4 37.158579259999996 0.06354339628046088
5 70.1327540850525 0.01655189888989255
6 70.13275408505251 0.06677767480136855
7 70.13275408505251 0.12822955060719776
9 70.13275408505255 0.09095716398937176
10 95.24446445999993 0.14553748142622847
12 95.24446446000002 0.03041506309078445
15 136.58744815494748 0.05824714358468416
16 136.58744815494748 0.0397484360031327
18 136.5874481549475 0.01514798009315617
19 136.5874481549475 0.02498651360316137

44.56793580141024
1 0.0 0.0665215691148626
2 37.15857925999999 0.013702753169824916
3 37.15857925999999 0.07053739634841413
4 37.158579259999996 0.08047526557857745
7 70.13275408505251 0.03490462476316684
8 70.13275408505251 0.07195297327520876
10 95.24446445999993 0.14595036603700445
12 95.24446446000002 0.04832907713269125
13 95.24446446000005 0.051038004677978664
14 95.2444644600001 0.05824337088374862
15 136.58744815494748 0.029462863504783176
16 136.58744815494748 0.024233046874993933
17 136.58744815494748 0.0536600377867368
18 136.5874481549475 0.04013019681513866
19 136.5874481549475 0.07590806841784263

44.56793580141026
1 0.0 0.01101821212674703
2 37.15857925999999 0.038181469071860305
3 37.15857925999999 0.12601238878490756
4 37.158579259999996 0.026864285381082823
5 70.1327540850525 0.013090018285452873
7 70.13275408505251 0.016887505659444187
8 70.13275408505251 0.024493275584188155
9 70.13275408505255 0.01187980710299981
10 95.24446445999993 0.028868694330114294
13 95.24446446000005 0.21927533268558175
15 136.58744815494748 0.0200814462169954
16 136.58744815494748 0.014481866325958645
17 136.58744815494748 0.1413886010988849
18 136.5874481549475 0.028231681200793276
19 136.5874481549475 0.06306954066515563

44.56793580141026
2 37.15857925999999 0.016125393112774854
3 37.15857925999999 0.02280394686285079
4 37.158579259999996 0.022919554281853095
5 70.1327540850525 0.017566199018554565
7 70.13275408505251 0.02209725558328389
9 70.13275408505255 0.02743648285391257
10 95.24446445999993 0.05977215474838345
11 95.24446446 0.011375000263552692
13 95.24446446000005 0.06243475623384408
14 95.2444644600001 0.02787291532542914
15 136.58744815494748 0.027060145421897212
16 136.58744815494748 0.09005546042084145
17 136.58744815494748 0.08752208324806214
18 136.5874481549475 0.04533483592473398
19 136.5874481549475 0.10118515388994878

44.567935801410265
1 0.0 0.012511244810372947
2 37.15857925999999 0.03790292056381513
3 37.15857925999999 0.16945410770544633
4 37.158579259999996 0.14539514235497752
5 70.1327540850525 0.01900090581781102
6 70.13275408505251 0.05697647158638146
7 70.13275408505251 0.06711062635391546
8 70.13275408505251 0.02608173932918691
9 70.13275408505255 0.035903923553828127
10 95.24446445999993 0.037361745425577485
11 95.24446446 0.014928964915520048
13 95.24446446000005 0.08869889948223514
14 95.2444644600001 0.10624301076276853
15 136.58744815494748 0.04331627643546594
19 136.5874481549475 0.011894330484177627

44.567935801410265
1 0.0 0.03250628384807582
2 37.15857925999999 0.02804549758078374
3 37.15857925999999 0.13530562821709669
4 37.158579259999996 0.0505203170594966
8 70.13275408505251 0.08479736797041001
9 70.13275408505255 0.024341504229865064
10 95.24446445999993 0.029168723472577478
11 95.24446446 0.03735045655865557
12 95.24446446000002 0.034633195480565745
13 95.24446446000005 0.011651580280232787
14 95.2444644600001 0.1972547099916787
16 136.58744815494748 0.01819039557088147
17 136.58744815494748 0.020744521833622645
18 136.5874481549475 0.04081657827214727
19 136.5874481549475 0.06184314059214048

44.567935801410265
2 37.15857925999999 0.07623897458642892
3 37.15857925999999 0.046952022203031345
4 37.158579259999996 0.08262881257530821
5 70.1327540850525 0.020177673430206516
7 70.13275408505251 0.019560070595965453
8 70.13275408505251 0.06782948734279667
10 95.24446445999993 0.018251580985095717
11 95.24446446 0.031610873878687794
12 95.24446446000002 0.027071944550154117
13 95.24446446000005 0.03859572603716041
14 95.2444644600001 0.07346238997950275
15 136.58744815494748 0.05375360579291469
16 136.58744815494748 0.04251237444624199
17 136.58744815494748 0.01257729239627154
18 136.5874481549475 0.01679202757292879
19 136.5874481549475 0.04786732180952354

44.567935801410265
3 37.15857925999999 0.053332828319168114
4 37.158579259999996 0.07133088610072376
5 70.1327540850525 0.010110325676062843
7 70.13275408505251 0.022724546413984626
8 70.13275408505251 0.01864051279327576
9 70.13275408505255 0.011203330331903542
10 95.24446445999993 0.05412960489084415
11 95.24446446 0.012057444286509632
12 95.24446446000002 0.014568833717543389
13 95.24446446000005 0.037168687997265124
14 95.2444644600001 0.1254248213092351
15 136.58744815494748 0.013567786493224638
16 136.58744815494748 0.019271152616703296
17 136.58744815494748 0.11066494590911463
18 136.5874481549475 0.03614357940967154
19 136.5874481549475 0.070438919413446

44.567935801410265
2 37.15857925999999 0.014220920891162739
3 37.15857925999999 0.04162207288997474
4 37.158579259999996 0.07587579357338488
7 70.13275408505251 0.016435066385378613
10 95.24446445999993 0.09540019563676957
12 95.24446446000002 0.0211042933341755
13 95.24446446000005 0.06700252928444267
14 95.2444644600001 0.1094891388106418
15 136.58744815494748 0.039868634568401874
16 136.58744815494748 0.012279484586461581
17 136.58744815494748 0.09277177244675047
18 136.5874481549475 0.03563126975332507
19 136.5874481549475 0.05756473046004043

44.567935801410265
2 37.15857925999999 0.011946837288582523
3 37.15857925999999 0.05322697888916563
4 37.158579259999996 0.09258983201669288
10 95.24446445999993 0.11476898534122969
12 95.24446446000002 0.012594479695465361
13 95.24446446000005 0.09334863499663495
14 95.2444644600001 0.10259682265870705
15 136.58744815494748 0.051118273115591584
17 136.58744815494748 0.10336773686272112
18 136.5874481549475 0.025757820966470852
19 136.5874481549475 0.038529739003279787

44.567935801410265
2 37.15857925999999 0.011311752230973365
3 37.15857925999999 0.04021109892318529
4 37.158579259999996 0.07603407387962385
5 70.1327540850525 0.01220919749227487
10 95.24446445999993 0.11173968883837301
12 95.24446446000002 0.014315901618057479
13 95.24446446000005 0.08464897655708065
14 95.2444644600001 0.09962000041928011
15 136.58744815494748 0.045018573867380604
17 136.58744815494748 0.08901991108309568
18 136.5874481549475 0.02705869976062078
19 136.5874481549475 0.06184391504227282

44.567935801410265
2 37.15857925999999 0.01421744516293048
3 37.15857925999999 0.03396416336067487
4 37.158579259999996 0.05975027058170282
7 70.13275408505251 0.011357724753093787
8 70.13275408505251 0.010566077361999904
10 95.24446445999993 0.08418741471495421
11 95.24446446 0.010003996789789126
12 95.24446446000002 0.014700646343604334
13 95.24446446000005 0.06530699631168708
14 95.2444644600001 0.09522734297492898
15 136.58744815494748 0.0371720616337632
16 136.58744815494748 0.01160017279585352
17 136.58744815494748 0.08373781109767366
18 136.5874481549475 0.02396923567363811
19 136.5874481549475 0.07587399602837024

44.567935801410265
2 37.15857925999999 0.015196880924261448
3 37.15857925999999 0.030568033299075283
4 37.158579259999996 0.05750711430233238
7 70.13275408505251 0.016456441667493212
10 95.24446445999993 0.07570194419258353
12 95.24446446000002 0.01599944494533369
13 95.24446446000005 0.07609217241215004
14 95.2444644600001 0.08999809706923505
15 136.58744815494748 0.04902494585202954
16 136.58744815494748 0.018874826496425617
17 136.58744815494748 0.09701017635318024
18 136.5874481549475 0.03196560179647738
19 136.5874481549475 0.059561198285928096

44.567935801410265
2 37.15857925999999 0.01419384288407641
3 37.15857925999999 0.04424990191069755
4 37.158579259999996 0.08142183574030808
9 70.13275408505255 0.011670240367749846
10 95.24446445999993 0.10162024659514911
12 95.24446446000002 0.013680447217584248
13 95.24446446000005 0.09083974567274775
14 95.2444644600001 0.08557809171850214
15 136.58744815494748 0.047512167860251475
16 136.58744815494748 0.010953695067965607
17 136.58744815494748 0.10203798938500064
18 136.5874481549475 0.02956419385097228
19 136.5874481549475 0.043908164497801105

44.567935801410265
1 0.0 0.010881883637128859
2 37.15857925999999 0.010920580588687256
3 37.15857925999999 0.03249922597619004
4 37.158579259999996 0.055320230033333646
7 70.13275408505251 0.021678860732804978
10 95.24446445999993 0.07026317148622373
13 95.24446446000005 0.035065183170445303
14 95.2444644600001 0.0914238222821148
15 136.58744815494748 0.028089679476949996
17 136.58744815494748 0.12728418208415662
18 136.5874481549475 0.026455034969499268
19 136.5874481549475 0.06408357742417367

44.56793580141028
1 0.0 0.02091253056479718
2 37.15857925999999 0.012064556363186839
3 37.15857925999999 0.18078119595329806
4 37.158579259999996 0.15205327421794
6 70.13275408505251 0.014589408602316056
7 70.13275408505251 0.015904025080315347
9 70.13275408505255 0.03370207775385763
10 95.24446445999993 0.11350603249486449
12 95.24446446000002 0.01648970217147524
13 95.24446446000005 0.08441282273019561
14 95.2444644600001 0.20167603977117926
15 136.58744815494748 0.060363988712692156
18 136.5874481549475 0.028851832930264353

44.56793580141028
1 0.0 0.016169820934209343
2 37.15857925999999 0.013558692666180996
3 37.15857925999999 0.046857114382731956
4 37.158579259999996 0.10990880023471039
5 70.1327540850525 0.025131748198773528
7 70.13275408505251 0.03036838072261313
9 70.13275408505255 0.02063422006646304
10 95.24446445999993 0.09401068980810351
12 95.24446446000002 0.0214069385291574
13 95.24446446000005 0.03403761914283929
14 95.2444644600001 0.16106126265211268
15 136.58744815494748 0.04244664576477682
16 136.58744815494748 0.018893164941760736
17 136.58744815494748 0.09158874424862885
18 136.5874481549475 0.028243513300861455
19 136.5874481549475 0.06865295206005

44.56793580141028
2 37.15857925999999 0.026768089429856264
3 37.15857925999999 0.02855366811178783
4 37.158579259999996 0.09827977320504416
5 70.1327540850525 0.01745450455926943
7 70.13275408505251 0.020732606072645175
9 70.13275408505255 0.015227123289941497
10 95.24446445999993 0.0956302894730664
12 95.24446446000002 0.015963272126755374
13 95.24446446000005 0.04296115160842067
14 95.2444644600001 0.08656071980170262
15 136.58744815494748 0.040615184668756084
16 136.58744815494748 0.015707313212034477
17 136.58744815494748 0.11138802042494932
18 136.5874481549475 0.038414982500840966
19 136.5874481549475 0.0765487309828157

44.56793580141028
2 37.15857925999999 0.029262121028905505
3 37.15857925999999 0.023285648867475178
4 37.158579259999996 0.08983794889211003
5 70.1327540850525 0.0172947146452118
7 70.13275408505251 0.021777859023207016
9 70.13275408505255 0.014321366960715598
10 95.24446445999993 0.0839830432033317
12 95.24446446000002 0.01606635013931395
13 95.24446446000005 0.03675014689742932
14 95.2444644600001 0.08413027700026374
15 136.58744815494748 0.039205514508404066
16 136.58744815494748 0.01701901983613745
17 136.58744815494748 0.10149016163675735
18 136.5874481549475 0.037602240324006386
19 136.5874481549475 0.08259623951524586

44.56793580141028
2 37.15857925999999 0.02581749389465312
3 37.15857925999999 0.027247775011200265
4 37.158579259999996 0.09285757702321593
5 70.1327540850525 0.017793756161167407
7 70.13275408505251 0.021494769693244323
9 70.13275408505255 0.01293170731737616
10 95.24446445999993 0.08924240691390227
12 95.24446446000002 0.017276445782015096
13 95.24446446000005 0.041314452814136836
14 95.2444644600001 0.0865671041813112
15 136.58744815494748 0.040003866914332026
16 136.58744815494748 0.015533540366619851
17 136.58744815494748 0.1020086911915137
18 136.5874481549475 0.035606144369419404
19 136.5874481549475 0.08153107551243576

44.56793580141028
2 37.15857925999999 0.02971362680435253
3 37.15857925999999 0.021689142426399678
4 37.158579259999996 0.085453091012166
5 70.1327540850525 0.017600486465573002
7 70.13275408505251 0.0233679856425398
9 70.13275408505255 0.01185181256882895
10 95.24446445999993 0.08345653877075533
12 95.24446446000002 0.015488031145321246
13 95.24446446000005 0.035491493986896286
14 95.2444644600001 0.08424409855019326
15 136.58744815494748 0.038267276425609
16 136.58744815494748 0.018411502994664004
17 136.58744815494748 0.10038259579667345
18 136.5874481549475 0.034691693028626486
19 136.5874481549475 0.08438808991974245

44.56793580141028
2 37.15857925999999 0.023575430207949048
3 37.15857925999999 0.02484983579004086
4 37.158579259999996 0.08678200158895366
5 70.1327540850525 0.019530431598952756
7 70.13275408505251 0.0200452009769718
9 70.13275408505255 0.01018196461441741
10 95.24446445999993 0.0663331963440505
12 95.24446446000002 0.022068918872795926
13 95.24446446000005 0.05187750572452718
14 95.2444644600001 0.09486277735574028
15 136.58744815494748 0.04371624725273107
16 136.58744815494748 0.02536587394261629
17 136.58744815494748 0.101136476411175
18 136.5874481549475 0.042485016187383574
19 136.5874481549475 0.08099380015291036

44.56793580141028
2 37.15857925999999 0.023737206819843214
3 37.15857925999999 0.019139539845029134
4 37.158579259999996 0.056521785862699445
6 70.13275408505251 0.014484793649196177
7 70.13275408505251 0.043611458202997076
10 95.24446445999993 0.07716399813942289
12 95.24446446000002 0.02563031130058669
13 95.24446446000005 0.06998499727430636
14 95.2444644600001 0.0972984869139014
15 136.58744815494748 0.041760810937517906
16 136.58744815494748 0.020775013448038906
17 136.58744815494748 0.10416197644842205
18 136.5874481549475 0.047939491666024577
19 136.5874481549475 0.06681229852269974

44.56793580141028
2 37.15857925999999 0.028294563551017622
3 37.15857925999999 0.018595435222924506
4 37.158579259999996 0.07639525431608502
7 70.13275408505251 0.027766614942930208
9 70.13275408505255 0.015598102683349555
10 95.24446445999993 0.07056748751785362
12 95.24446446000002 0.015458129386380725
13 95.24446446000005 0.035701561811354775
14 95.2444644600001 0.08353221078566551
15 136.58744815494748 0.03656086583297184
16 136.58744815494748 0.023613170685359553
17 136.58744815494748 0.11673385953535939
18 136.5874481549475 0.04724472645977282
19 136.5874481549475 0.08103339914206158

44.56793580141029
1 0.0 0.01515813825820696
2 37.15857925999999 0.034567234903020445
3 37.15857925999999 0.05045485015237748
4 37.158579259999996 0.0390446386412628
5 70.1327540850525 0.010597232485448567
6 70.13275408505251 0.028129074683152015
7 70.13275408505251 0.18146735170557207
9 70.13275408505255 0.09486391587117829
11 95.24446446 0.027405622611276867
12 95.24446446000002 0.03676706833772298
13 95.24446446000005 0.0671955049078582
14 95.2444644600001 0.01376564950323718
15 136.58744815494748 0.06846073631312853
16 136.58744815494748 0.023744573803813073
17 136.58744815494748 0.027025510331001777
18 136.5874481549475 0.03458232345373138
19 136.5874481549475 0.014481647129466627

44.56793580141029
2 37.15857925999999 0.031187042250466195
3 37.15857925999999 0.044784096886822555
4 37.158579259999996 0.021925394802411614
6 70.13275408505251 0.025212270635906423
7 70.13275408505251 0.1257355430390506
9 70.13275408505255 0.09646442175537862
11 95.24446446 0.022077212830680384
12 95.24446446000002 0.0129919100206104
13 95.24446446000005 0.05037041468733924
15 136.58744815494748 0.10494025008623518
16 136.58744815494748 0.026374360632709714
17 136.58744815494748 0.09025578003851525
18 136.5874481549475 0.016531962410465204
19 136.5874481549475 0.015071975795797572

44.56793580141029
2 37.15857925999999 0.026965568153204646
3 37.15857925999999 0.04674632742251182
4 37.158579259999996 0.017872630188534824
5 70.1327540850525 0.010370172438457611
6 70.13275408505251 0.039138810940831055
7 70.13275408505251 0.09893835180284448
8 70.13275408505251 0.012642239197727383
9 70.13275408505255 0.07382149350856572
11 95.24446446 0.019146264549115548
12 95.24446446000002 0.0259162133994158
13 95.24446446000005 0.03465278438747397
14 95.2444644600001 0.017064737291497795
15 136.58744815494748 0.09311809420736286
16 136.58744815494748 0.021147786096847317
17 136.58744815494748 0.07950446089246617
18 136.5874481549475 0.02321087732901594

44.56793580141029
2 37.15857925999999 0.030631420722061105
3 37.15857925999999 0.055798439679227096
4 37.158579259999996 0.029084432500325337
6 70.13275408505251 0.052210931794215695
7 70.13275408505251 0.12561089185122232
8 70.13275408505251 0.011722264659470858
9 70.13275408505255 0.05620888902953585
13 95.24446446000005 0.019792747931065877
15 136.58744815494748 0.09277162766819186
16 136.58744815494748 0.051411841269870535
17 136.58744815494748 0.0640501492449891
18 136.5874481549475 0.054063198064462636
19 136.5874481549475 0.015698128703264962

44.5679358014103
2 37.15857925999999 0.05955803814141184
3 37.15857925999999 0.09736391566856428
4 37.158579259999996 0.07610508661281123
6 70.13275408505251 0.031170761684197794
7 70.13275408505251 0.11276498946787877
8 70.13275408505251 0.045542154535644815
10 95.24446445999993 0.057602390623195034
12 95.24446446000002 0.03238417927558546
13 95.24446446000005 0.011919308899412888
14 95.2444644600001 0.1346269916536753
15 136.58744815494748 0.013567606129435627
16 136.58744815494748 0.024110054315622603
18 136.5874481549475 0.06328291122268692

44.56793580141033
1 0.0 0.08566170913911222
3 37.15857925999999 0.02143848210770426
4 37.158579259999996 0.03594252792728778
5 70.1327540850525 0.043653272693681404
7 70.13275408505251 0.012959914979167602
8 70.13275408505251 0.08556941713748699
9 70.13275408505255 0.04123945729614499
10 95.24446445999993 0.04809284883010823
12 95.24446446000002 0.06852034376221065
13 95.24446446000005 0.04539003431067545
14 95.2444644600001 0.1657848961671829
16 136.58744815494748 0.03473343658255307
17 136.58744815494748 0.10578778092086566
19 136.5874481549475 0.04801685904886943

44.56793580141033
1 0.0 0.012677885056076922
2 37.15857925999999 0.014035210385271737
3 37.15857925999999 0.01960348505355118
4 37.158579259999996 0.014945846522680441
6 70.13275408505251 0.06983038058219328
7 70.13275408505251 0.015261186855955155
8 70.13275408505251 0.018718156983803504
9 70.13275408505255 0.05179383431636101
10 95.24446445999993 0.08700592934580204
11 95.24446446 0.027103898546745744
12 95.24446446000002 0.09139382988054198
13 95.24446446000005 0.03258912163647694
14 95.2444644600001 0.07311045321295719
15 136.58744815494748 0.2754907099967092
16 136.58744815494748 0.01748016817230066
17 136.58744815494748 0.1168676236821182
18 136.5874481549475 0.14357493154437653

44.56793580141033
1 0.0 0.057065521031182176
3 37.15857925999999 0.022249800119785744
4 37.158579259999996 0.010682212175054166
5 70.1327540850525 0.02598331129563863
6 70.13275408505251 0.035457959604696464
7 70.13275408505251 0.011651517819459369
8 70.13275408505251 0.11711588897884115
9 70.13275408505255 0.020652403175749793
10 95.24446445999993 0.051914659025523405
11 95.24446446 0.10258580671612257
12 95.24446446000002 0.10844401667377228
13 95.24446446000005 0.09325266221768751
14 95.2444644600001 0.037616356710514436
15 136.58744815494748 0.018113881273041345
16 136.58744815494748 0.07206147572408597
17 136.58744815494748 0.17835918628645284
18 136.5874481549475 0.03335827394985683
19 136.5874481549475 0.07767151390114431

44.5679358014104
1 0.0 0.013726890524417952
3 37.15857925999999 0.053687343572330626
4 37.158579259999996 0.09565744292450522
7 70.13275408505251 0.022239419986827096
8 70.13275408505251 0.034107076903494835
9 70.13275408505255 0.035848319795666765
10 95.24446445999993 0.025763068430156882
11 95.24446446 0.03919272134674302
12 95.24446446000002 0.1284044463163527
13 95.24446446000005 0.13863056203523072
14 95.2444644600001 0.04404367168167907
15 136.58744815494748 0.050402801749891125
16 136.58744815494748 0.03570538013704946
17 136.58744815494748 0.02874869321255231
18 136.5874481549475 0.056698114736350017
19 136.5874481549475 0.05467576071949381

44.567935801410414
1 0.0 0.027472582532873456
4 37.158579259999996 0.02477657379370271
5 70.1327540850525 0.015995297822612952
6 70.13275408505251 0.020852511038010006
7 70.13275408505251 0.01166458912061738
8 70.13275408505251 0.010731292002807973
10 95.24446445999993 0.015197169830896765
11 95.24446446 0.02686418310464682
12 95.24446446000002 0.021452060132637434
13 95.24446446000005 0.020316361041064785
14 95.2444644600001 0.01220123299372392
15 136.58744815494748 0.038851148437085856
17 136.58744815494748 0.07666741478280382
18 136.5874481549475 0.038268866173238325
19 136.5874481549475 0.017894965054529748

44.56793580141045
1 0.0 0.04667797782834924
3 37.15857925999999 0.07460600294979057
4 37.158579259999996 0.07107857301192194
5 70.1327540850525 0.022471483598585733
6 70.13275408505251 0.0678528149866558
7 70.13275408505251 0.01683398489376084
8 70.13275408505251 0.0878358711773661
9 70.13275408505255 0.11016064655777034
10 95.24446445999993 0.03541012343587392
11 95.24446446 0.02978717249723533
12 95.24446446000002 0.12180684507034942
13 95.24446446000005 0.07532631883134844
14 95.2444644600001 0.14580513738738002
15 136.58744815494748 0.04200576327973853
16 136.58744815494748 0.033698509668312435
17 136.58744815494748 0.22472828260783156
18 136.5874481549475 0.13987445943971138
19 136.5874481549475 0.013708579068812798

44.56793580141058
1 0.0 0.15537309869831434
3 37.15857925999999 0.01479492033851519
5 70.1327540850525 0.07242847896198884
6 70.13275408505251 0.053356552527954834
9 70.13275408505255 0.0462429334865033
10 95.24446445999993 0.026272449210082593
